highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early,dropout
0,2,0,0,60,408.0,22.0,3.4,43.75,175.0,4.0,1.0,62.0,1,1
2,9,0,0,60,73.0,8.0,2.5172413793103448,45.0,225.0,5.0,1.0,87.0,0,0
2,0,1,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,6,1,0,60,2762.0,74.0,5.281070745697897,42.6,213.0,5.0,1.0,64.0,0,0
2,3,0,0,60,1001.0,52.0,3.653284671532847,76.2,381.0,5.0,60.0,100.0,0,0
0,2,1,0,60,2842.0,122.0,4.095100864553314,56.4,282.0,5.0,1.0,85.0,0,0
0,3,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,1,0,0,60,137.0,15.0,2.5849056603773586,80.4,402.0,5.0,65.0,100.0,0,0
0,1,1,0,60,613.0,44.0,2.608510638297872,79.22222222222223,713.0,9.0,65.0,100.0,1,1
2,0,1,0,60,172.0,8.0,3.739130434782609,68.0,204.0,3.0,17.0,100.0,0,1
2,4,0,0,60,330.0,20.0,3.402061855670103,48.6,243.0,5.0,1.0,72.0,0,0
2,2,1,1,60,60.0,7.0,2.608695652173913,0.0,0.0,0.0,0.0,0.0,1,1
2,4,0,1,60,1606.0,89.0,4.086513994910941,58.4,292.0,5.0,1.0,78.0,1,0
0,3,1,0,60,1527.0,74.0,4.115902964959568,87.0,1131.0,13.0,74.0,100.0,0,0
2,0,0,0,60,643.0,43.0,2.8451327433628317,69.76923076923077,907.0,13.0,46.0,100.0,0,0
2,9,0,1,60,1377.0,95.0,3.2707838479809976,81.2,812.0,10.0,60.0,100.0,1,0
2,8,1,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,8,0,0,60,1515.0,69.0,3.8946015424164524,76.4,382.0,5.0,63.0,100.0,0,0
2,4,0,0,60,708.0,30.0,2.754863813229572,73.0,365.0,5.0,64.0,100.0,0,0
0,9,0,0,60,140.0,17.0,1.8918918918918919,88.2,441.0,5.0,84.0,100.0,0,0
0,6,0,0,60,1689.0,73.0,4.119512195121951,75.2,376.0,5.0,60.0,100.0,0,0
0,2,0,0,90,200.0,18.0,2.4390243902439024,79.33333333333333,238.0,3.0,65.0,100.0,0,1
0,2,0,0,60,2184.0,128.0,4.1919385796545106,80.07142857142857,1121.0,14.0,58.0,100.0,0,0
2,6,0,0,60,392.0,21.0,3.161290322580645,82.33333333333333,247.0,3.0,71.0,100.0,1,1
2,6,1,0,60,1022.0,46.0,4.240663900414938,80.83333333333333,970.0,12.0,65.0,100.0,0,0
0,1,0,0,120,52.0,6.0,1.5294117647058822,100.0,100.0,1.0,100.0,100.0,0,1
0,5,0,0,60,1299.0,77.0,3.7327586206896552,61.2,306.0,5.0,1.0,85.0,0,0
2,6,0,0,60,234.0,14.0,2.5161290322580645,47.5,95.0,2.0,1.0,94.0,1,1
2,7,1,0,60,2498.0,73.0,5.809302325581395,51.0,255.0,5.0,1.0,70.0,0,0
2,0,0,1,60,48.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1
2,1,0,0,120,1615.0,122.0,1.8436073059360731,62.0,806.0,13.0,0.0,88.0,1,0
2,3,0,2,60,1752.0,62.0,4.760869565217392,64.2,321.0,5.0,1.0,85.0,0,0
0,5,1,0,60,422.0,30.0,2.7051282051282053,51.8,259.0,5.0,1.0,70.0,0,0
0,8,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,3,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,2,0,0,120,3785.0,178.0,3.422242314647378,91.57142857142857,1282.0,14.0,77.0,100.0,0,0
1,1,0,0,60,2901.0,148.0,4.883838383838384,73.0,365.0,5.0,60.0,100.0,0,0
0,5,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,1,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,3,0,0,60,2907.0,88.0,6.76046511627907,75.57142857142857,1058.0,14.0,1.0,100.0,0,0
0,4,1,0,120,2983.0,117.0,5.4935543278084715,68.8,344.0,5.0,47.0,100.0,0,0
2,4,1,1,60,21.0,3.0,1.9090909090909092,30.2,151.0,5.0,1.0,55.0,0,1
0,3,1,0,60,472.0,28.0,3.6030534351145036,72.4,362.0,5.0,65.0,80.0,0,0
0,1,0,1,60,630.0,48.0,3.9375,74.5,596.0,8.0,56.0,100.0,1,1
0,8,0,0,60,1226.0,67.0,4.490842490842491,56.8,284.0,5.0,0.0,80.0,0,0
2,0,1,0,60,572.0,36.0,3.1256830601092895,59.0,295.0,5.0,1.0,76.0,0,0
0,8,1,0,60,4413.0,134.0,5.6073697585768745,85.6,428.0,5.0,75.0,100.0,0,0
0,3,0,0,60,396.0,15.0,4.888888888888889,56.4,282.0,5.0,1.0,75.0,0,0
2,4,0,0,60,1468.0,88.0,3.36697247706422,86.6,433.0,5.0,75.0,100.0,0,0
0,4,0,0,120,14.0,2.0,2.8,100.0,100.0,1.0,100.0,100.0,1,1
2,0,1,0,60,1390.0,105.0,3.0957683741648108,60.583333333333336,727.0,12.0,1.0,100.0,0,0
0,4,1,1,60,5155.0,85.0,5.144710578842315,86.42857142857143,605.0,7.0,68.0,100.0,1,0
2,0,1,0,90,184.0,10.0,2.4864864864864864,50.0,50.0,1.0,50.0,50.0,1,1
1,6,0,0,90,633.0,39.0,3.658959537572254,46.0,230.0,5.0,1.0,70.0,0,0
2,2,0,0,60,838.0,63.0,3.3253968253968256,73.33333333333333,660.0,9.0,40.0,100.0,0,1
1,8,0,0,120,100.0,17.0,2.3255813953488373,35.5,71.0,2.0,1.0,70.0,1,1
1,8,1,0,60,1910.0,65.0,4.786967418546366,81.8,409.0,5.0,64.0,100.0,0,0
2,2,0,0,60,153.0,7.0,3.25531914893617,1.0,1.0,1.0,1.0,1.0,1,1
2,2,1,0,60,1645.0,83.0,4.470108695652174,72.0,360.0,5.0,42.0,100.0,0,0
0,2,0,0,120,123.0,23.0,1.662162162162162,40.6,203.0,5.0,1.0,62.0,0,0
2,4,1,0,120,158.0,8.0,3.2244897959183674,100.0,100.0,1.0,100.0,100.0,1,1
0,4,0,0,60,179.0,20.0,2.1058823529411765,39.0,117.0,3.0,1.0,74.0,1,1
2,6,1,2,60,405.0,8.0,3.9320388349514563,100.0,100.0,1.0,100.0,100.0,0,1
0,3,0,0,60,619.0,48.0,3.2408376963350785,46.4,232.0,5.0,1.0,65.0,0,1
0,2,0,0,60,1450.0,113.0,2.8599605522682445,86.21428571428571,1207.0,14.0,75.0,100.0,0,0
0,2,0,0,120,37.0,7.0,2.466666666666667,100.0,100.0,1.0,100.0,100.0,0,1
2,9,0,0,60,865.0,91.0,2.5441176470588234,64.8,324.0,5.0,1.0,95.0,0,0
0,9,0,0,60,705.0,32.0,3.4390243902439024,79.4,397.0,5.0,54.0,100.0,0,0
0,9,1,0,60,1836.0,113.0,3.8329853862212944,82.8,414.0,5.0,70.0,100.0,0,0
0,8,0,0,120,79.0,16.0,1.6458333333333333,72.0,216.0,3.0,49.0,100.0,1,1
2,0,0,0,60,72.0,5.0,2.1818181818181817,1.0,1.0,1.0,1.0,1.0,1,1
0,9,0,0,60,589.0,44.0,4.565891472868217,79.4,397.0,5.0,50.0,100.0,0,0
0,6,0,0,60,599.0,19.0,6.730337078651686,71.6,358.0,5.0,48.0,100.0,0,0
1,2,1,1,60,442.0,31.0,2.8152866242038215,36.5,146.0,4.0,1.0,56.0,0,1
0,5,1,0,60,446.0,68.0,1.8506224066390042,59.75,239.0,4.0,14.0,100.0,1,1
2,1,1,0,60,2376.0,110.0,4.457786116322701,90.2,902.0,10.0,69.0,100.0,1,1
2,5,1,1,120,962.0,70.0,3.4357142857142855,63.666666666666664,382.0,6.0,40.0,100.0,1,0
2,9,1,0,60,693.0,33.0,3.3640776699029127,72.88888888888889,656.0,9.0,1.0,100.0,1,1
1,0,0,0,120,1258.0,80.0,3.5139664804469275,68.2,341.0,5.0,1.0,85.0,0,0
0,4,1,1,90,178.0,15.0,2.0697674418604652,0.0,0.0,1.0,0.0,0.0,1,1
2,8,0,0,60,363.0,22.0,3.1293103448275863,86.0,172.0,2.0,72.0,100.0,1,1
2,0,0,1,120,241.0,22.0,2.3627450980392157,75.66666666666667,227.0,3.0,57.0,100.0,1,1
0,5,0,0,60,471.0,28.0,3.161073825503356,85.66666666666667,257.0,3.0,77.0,100.0,1,1
0,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,1,0,180,2974.0,120.0,4.224431818181818,64.2,321.0,5.0,1.0,88.0,0,0
0,5,1,0,60,1453.0,59.0,4.163323782234957,85.6,428.0,5.0,74.0,100.0,0,0
2,5,1,0,60,2274.0,85.0,4.36468330134357,80.0,400.0,5.0,68.0,100.0,0,0
2,9,0,1,60,192.0,16.0,2.0425531914893615,100.0,100.0,1.0,100.0,100.0,1,1
1,9,0,0,120,825.0,46.0,3.5869565217391304,84.2,421.0,5.0,65.0,100.0,0,0
3,0,0,1,60,773.0,94.0,2.2276657060518734,84.44444444444444,760.0,9.0,60.0,100.0,1,1
0,0,1,0,60,127.0,14.0,2.2280701754385963,56.2,281.0,5.0,40.0,100.0,0,0
2,0,1,0,60,1199.0,41.0,5.602803738317757,61.4,307.0,5.0,1.0,85.0,0,0
0,0,0,0,60,754.0,55.0,2.911196911196911,73.6,368.0,5.0,60.0,100.0,0,0
2,9,1,0,120,86.0,9.0,2.2051282051282053,69.66666666666667,209.0,3.0,40.0,100.0,1,1
0,7,1,0,60,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1
0,9,0,0,60,398.0,26.0,2.472049689440994,74.5,745.0,10.0,40.0,100.0,1,1
2,0,0,0,240,1186.0,55.0,3.825806451612903,78.4,392.0,5.0,69.0,100.0,0,0
0,6,0,0,120,1289.0,53.0,3.941896024464832,88.4,442.0,5.0,80.0,100.0,0,0
0,5,0,0,60,999.0,45.0,3.619565217391304,71.6,358.0,5.0,1.0,98.0,0,0
1,1,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,0,0,60,372.0,19.0,2.5833333333333335,60.6,303.0,5.0,1.0,86.0,0,0
0,9,0,1,60,119.0,12.0,2.016949152542373,43.333333333333336,130.0,3.0,1.0,73.0,0,1
2,4,0,0,60,2021.0,84.0,4.124489795918367,74.92307692307692,974.0,13.0,29.0,100.0,0,0
0,4,1,0,60,509.0,31.0,3.5594405594405596,54.4,272.0,5.0,1.0,78.0,0,0
2,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,6,1,0,60,595.0,26.0,3.251366120218579,59.0,295.0,5.0,1.0,80.0,0,0
0,0,0,0,60,8.0,2.0,1.6,100.0,100.0,1.0,100.0,100.0,1,1
2,5,1,0,60,1159.0,70.0,4.261029411764706,64.0,320.0,5.0,40.0,100.0,0,1
0,7,1,0,60,149.0,19.0,2.1911764705882355,25.0,50.0,2.0,1.0,49.0,0,1
1,7,0,0,180,42.0,2.0,1.75,100.0,100.0,1.0,100.0,100.0,1,1
2,0,0,0,60,4264.0,190.0,3.9554730983302413,75.0,1050.0,14.0,1.0,100.0,0,0
0,1,0,0,60,699.0,29.0,3.16289592760181,85.0,425.0,5.0,75.0,100.0,0,0
1,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,2,0,1,60,912.0,76.0,3.0915254237288137,84.8,424.0,5.0,62.0,100.0,1,0
2,6,1,1,120,401.0,36.0,2.3045977011494254,74.55555555555556,671.0,9.0,40.0,100.0,1,1
2,4,0,0,60,96.0,8.0,2.0,100.0,100.0,1.0,100.0,100.0,0,1
2,0,0,1,60,175.0,5.0,3.30188679245283,32.333333333333336,97.0,3.0,1.0,51.0,1,1
0,2,0,0,60,185.0,14.0,2.2560975609756095,86.5,173.0,2.0,73.0,100.0,1,1
2,3,0,0,60,116.0,15.0,2.6363636363636362,69.2,346.0,5.0,58.0,100.0,0,0
2,0,0,0,60,414.0,38.0,2.4497041420118344,59.6,298.0,5.0,1.0,80.0,0,0
2,9,0,1,60,1661.0,91.0,3.424742268041237,78.0,390.0,5.0,68.0,100.0,0,0
0,4,1,1,120,715.0,30.0,5.458015267175573,70.16666666666667,421.0,6.0,50.0,100.0,1,0
0,4,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,3,0,0,60,6.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1,1
0,3,0,0,60,714.0,26.0,4.857142857142857,45.8,229.0,5.0,1.0,60.0,0,0
2,2,0,2,180,296.0,20.0,2.7663551401869158,79.5,159.0,2.0,59.0,100.0,0,1
2,6,0,0,60,766.0,33.0,3.5462962962962963,53.4,267.0,5.0,1.0,73.0,0,0
0,0,0,0,60,291.0,19.0,3.730769230769231,82.0,410.0,5.0,66.0,100.0,0,1
0,5,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,60,407.0,17.0,3.7685185185185186,0.0,0.0,0.0,0.0,0.0,0,1
0,9,0,0,120,966.0,51.0,3.8333333333333335,65.8,329.0,5.0,1.0,90.0,0,0
2,1,1,1,60,421.0,28.0,2.5987654320987654,60.8,304.0,5.0,40.0,100.0,1,1
0,10,0,0,60,1197.0,65.0,3.2091152815013406,65.2,326.0,5.0,1.0,85.0,0,0
0,4,0,0,60,443.0,39.0,2.734567901234568,51.4,257.0,5.0,1.0,72.0,0,0
2,4,1,0,60,134.0,7.0,2.576923076923077,100.0,100.0,1.0,100.0,100.0,0,1
0,5,0,0,60,1541.0,72.0,3.4551569506726456,79.4,397.0,5.0,64.0,100.0,0,0
0,7,1,1,60,850.0,71.0,3.046594982078853,65.0,325.0,5.0,45.0,100.0,1,0
0,7,0,0,60,147.0,17.0,2.5344827586206895,65.4,327.0,5.0,50.0,100.0,0,0
2,9,1,0,60,1158.0,64.0,3.318051575931232,76.23076923076923,991.0,13.0,1.0,100.0,0,0
2,4,0,2,120,89.0,15.0,1.9777777777777779,100.0,100.0,1.0,100.0,100.0,0,1
2,0,0,0,60,967.0,63.0,4.029166666666667,79.2,396.0,5.0,70.0,100.0,0,0
1,4,1,0,60,1177.0,37.0,3.7603833865814695,71.6,358.0,5.0,58.0,100.0,0,0
0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,4,1,1,60,142.0,9.0,2.406779661016949,40.5,81.0,2.0,1.0,80.0,1,1
0,7,0,1,120,1260.0,83.0,3.0288461538461537,91.0,910.0,10.0,69.0,100.0,1,0
0,3,0,0,120,316.0,20.0,2.4307692307692306,85.0,170.0,2.0,70.0,100.0,0,1
2,1,1,0,60,849.0,38.0,2.5884146341463414,71.0,355.0,5.0,54.0,100.0,0,1
0,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,0,0,60,53.0,12.0,1.65625,76.5,153.0,2.0,53.0,100.0,1,1
0,9,1,0,60,2729.0,195.0,2.672869735553379,82.38461538461539,1071.0,13.0,55.0,100.0,1,1
2,6,1,0,60,128.0,15.0,2.206896551724138,65.2,326.0,5.0,53.0,100.0,0,1
0,7,0,1,60,0.0,0.0,0.0,57.5,115.0,2.0,50.0,65.0,0,1
2,0,1,0,60,1997.0,84.0,3.4851657940663174,71.0,355.0,5.0,50.0,100.0,0,0
0,2,0,2,120,277.0,22.0,3.1839080459770117,37.8,189.0,5.0,1.0,50.0,0,1
0,2,0,1,90,174.0,15.0,2.6769230769230767,58.2,291.0,5.0,1.0,87.0,1,0
0,8,1,0,60,1338.0,54.0,3.530343007915567,85.8,429.0,5.0,72.0,100.0,0,0
3,5,1,0,300,1304.0,51.0,4.037151702786378,71.2,356.0,5.0,58.0,100.0,0,0
0,1,0,0,60,2049.0,102.0,3.4846938775510203,52.6,263.0,5.0,1.0,72.0,0,0
2,5,0,1,60,975.0,54.0,2.6859504132231407,87.2,436.0,5.0,72.0,100.0,0,0
0,5,1,0,60,312.0,27.0,2.1971830985915495,73.4,367.0,5.0,64.0,100.0,0,0
0,1,0,1,60,677.0,39.0,3.2548076923076925,65.0,325.0,5.0,1.0,96.0,1,0
2,0,1,0,60,34.0,3.0,1.7,58.0,58.0,1.0,58.0,58.0,0,1
2,3,0,0,60,365.0,38.0,2.433333333333333,59.8,299.0,5.0,1.0,80.0,0,0
0,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,7,1,0,120,2659.0,135.0,3.602981029810298,59.0,295.0,5.0,1.0,87.0,0,0
0,0,0,0,60,1530.0,62.0,3.768472906403941,54.0,270.0,5.0,1.0,70.0,0,0
0,6,0,0,60,100.0,10.0,2.5,80.6,403.0,5.0,60.0,100.0,0,0
2,6,0,0,180,797.0,51.0,2.9850187265917603,84.76923076923077,1102.0,13.0,60.0,100.0,0,0
0,5,0,0,60,1456.0,80.0,3.533980582524272,84.0,420.0,5.0,68.0,100.0,0,0
0,3,1,0,60,1610.0,97.0,4.293333333333333,64.0,320.0,5.0,1.0,90.0,0,0
2,1,1,0,60,2481.0,108.0,3.653902798232695,79.6,398.0,5.0,60.0,100.0,0,0
2,3,1,0,120,2384.0,163.0,3.017721518987342,50.8,254.0,5.0,1.0,68.0,0,0
0,2,0,0,60,1854.0,106.0,3.911392405063291,55.4,277.0,5.0,1.0,75.0,0,0
0,1,0,0,180,407.0,32.0,3.0148148148148146,62.8,314.0,5.0,50.0,100.0,0,0
2,2,0,0,120,50.0,6.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0,1
1,8,0,0,60,1332.0,59.0,4.149532710280374,83.4,417.0,5.0,70.0,100.0,0,0
0,1,0,0,180,19.0,3.0,1.9,1.0,1.0,1.0,1.0,1.0,1,1
0,3,0,0,120,539.0,28.0,3.36875,74.8,374.0,5.0,67.0,100.0,0,0
0,4,0,1,60,5319.0,238.0,5.489164086687307,50.8,254.0,5.0,1.0,72.0,1,0
0,1,0,0,60,737.0,40.0,2.7095588235294117,90.91666666666667,1091.0,12.0,55.0,100.0,1,1
2,1,0,0,120,15.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1,1
2,7,0,0,60,1490.0,49.0,4.885245901639344,80.8,404.0,5.0,69.0,100.0,0,0
0,1,0,0,60,170.0,12.0,2.3943661971830985,56.6,283.0,5.0,1.0,85.0,0,0
0,5,0,0,60,1408.0,56.0,4.190476190476191,73.4,367.0,5.0,40.0,100.0,0,0
1,6,1,0,60,800.0,63.0,2.6666666666666665,62.0,310.0,5.0,1.0,88.0,0,0
2,5,1,0,60,2332.0,89.0,4.006872852233677,88.92857142857143,1245.0,14.0,64.0,100.0,0,0
0,2,0,0,60,773.0,26.0,4.155913978494624,47.8,239.0,5.0,1.0,64.0,0,0
0,5,0,0,60,231.0,22.0,2.3333333333333335,54.0,270.0,5.0,1.0,82.0,0,0
1,2,0,0,120,7.0,2.0,1.0,30.5,61.0,2.0,1.0,60.0,0,1
2,0,1,0,60,4680.0,209.0,3.458980044345898,59.4,297.0,5.0,45.0,100.0,0,0
0,4,0,0,60,30.0,9.0,1.7647058823529411,81.4,407.0,5.0,68.0,100.0,0,0
0,0,0,0,60,861.0,50.0,2.898989898989899,76.2,381.0,5.0,66.0,100.0,0,0
1,1,0,0,60,1001.0,50.0,3.91015625,70.71428571428571,990.0,14.0,1.0,100.0,0,0
0,2,0,0,120,37.0,8.0,1.5416666666666667,35.0,105.0,3.0,1.0,62.0,1,1
2,2,0,1,120,571.0,66.0,2.3692946058091287,37.2,186.0,5.0,1.0,70.0,1,0
0,7,0,0,60,324.0,20.0,2.9454545454545453,71.0,284.0,4.0,52.0,100.0,1,1
0,8,0,1,60,665.0,39.0,4.290322580645161,61.0,305.0,5.0,1.0,85.0,0,0
1,0,0,0,120,1087.0,61.0,3.7743055555555554,84.0,420.0,5.0,79.0,100.0,0,0
0,9,0,0,120,223.0,18.0,3.0547945205479454,46.333333333333336,139.0,3.0,1.0,71.0,1,1
2,9,0,0,60,878.0,52.0,3.512,73.8,369.0,5.0,64.0,100.0,0,0
2,5,1,0,60,1238.0,65.0,3.2072538860103625,85.0,1190.0,14.0,57.0,100.0,0,1
2,5,0,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,8,0,0,60,2230.0,166.0,2.957559681697613,87.6,438.0,5.0,84.0,100.0,0,0
1,6,0,0,60,1548.0,77.0,3.959079283887468,58.2,291.0,5.0,1.0,83.0,0,0
2,0,0,1,90,1365.0,96.0,2.4202127659574466,58.416666666666664,701.0,12.0,1.0,76.0,0,0
2,5,1,0,60,1063.0,54.0,4.18503937007874,64.2,321.0,5.0,48.0,100.0,0,1
2,8,1,0,60,1954.0,79.0,3.869306930693069,75.85714285714286,1062.0,14.0,59.0,100.0,0,0
0,8,1,1,60,976.0,57.0,3.739463601532567,55.2,276.0,5.0,1.0,77.0,0,0
0,6,0,0,60,1964.0,74.0,4.567441860465117,82.8,414.0,5.0,74.0,100.0,0,0
0,5,0,0,60,1411.0,73.0,3.7034120734908136,86.0,1204.0,14.0,68.0,100.0,0,0
2,6,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,1,1,0,60,1201.0,47.0,4.367272727272727,70.6,353.0,5.0,60.0,100.0,0,0
2,1,0,1,60,85.0,14.0,2.4285714285714284,1.0,1.0,1.0,1.0,1.0,1,1
0,6,0,0,60,1438.0,86.0,3.774278215223097,75.8,379.0,5.0,67.0,100.0,0,0
2,3,0,0,60,1173.0,54.0,3.8459016393442624,73.84615384615384,960.0,13.0,40.0,100.0,0,0
0,2,1,1,60,2980.0,80.0,4.829821717990275,84.73333333333333,1271.0,15.0,37.0,100.0,0,0
0,8,1,0,60,244.0,10.0,2.595744680851064,27.5,55.0,2.0,1.0,54.0,1,1
1,2,0,0,60,1844.0,81.0,4.519607843137255,56.0,280.0,5.0,1.0,75.0,0,0
1,2,0,0,60,1241.0,83.0,3.190231362467866,48.2,241.0,5.0,1.0,65.0,0,0
0,9,0,0,60,1438.0,40.0,4.096866096866097,89.0,445.0,5.0,80.0,100.0,0,0
2,3,0,0,120,809.0,64.0,3.0413533834586466,83.2,416.0,5.0,70.0,100.0,0,0
2,7,1,0,60,2532.0,69.0,4.562162162162162,72.75,291.0,4.0,57.0,100.0,0,0
0,3,0,0,120,121.0,11.0,2.086206896551724,1.0,1.0,1.0,1.0,1.0,1,1
0,5,1,1,60,42.0,2.0,1.4,100.0,100.0,1.0,100.0,100.0,1,1
2,1,0,0,60,1042.0,60.0,3.329073482428115,87.2,436.0,5.0,80.0,100.0,0,0
2,1,0,1,60,1686.0,71.0,3.780269058295964,67.2,336.0,5.0,48.0,100.0,0,0
0,3,1,0,60,919.0,49.0,3.8132780082987554,86.4,432.0,5.0,80.0,100.0,0,0
0,9,1,0,60,285.0,26.0,2.638888888888889,34.8,174.0,5.0,1.0,50.0,0,1
2,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,6,0,0,60,804.0,59.0,3.510917030567686,78.0,390.0,5.0,68.0,100.0,0,0
0,2,0,0,60,262.0,16.0,3.046511627906977,45.4,227.0,5.0,1.0,70.0,0,0
0,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,2,1,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,1,180,454.0,11.0,5.27906976744186,76.0,152.0,2.0,52.0,100.0,1,1
0,5,0,0,60,64.0,11.0,1.8823529411764706,78.0,156.0,2.0,56.0,100.0,1,1
1,6,1,0,60,2523.0,99.0,4.395470383275262,64.2,321.0,5.0,1.0,85.0,0,0
2,1,0,1,150,629.0,45.0,3.145,80.66666666666667,726.0,9.0,57.0,100.0,1,0
0,4,0,0,60,500.0,22.0,3.1055900621118013,80.0,400.0,5.0,65.0,100.0,0,0
0,6,0,1,60,591.0,40.0,2.8829268292682926,81.4,407.0,5.0,65.0,100.0,1,0
0,9,0,0,60,370.0,33.0,3.189655172413793,68.6,343.0,5.0,56.0,100.0,0,0
0,6,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,3,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3,0,0,0,120,122.0,4.0,3.696969696969697,100.0,100.0,1.0,100.0,100.0,1,1
2,2,0,1,60,1227.0,60.0,3.4957264957264957,59.75,478.0,8.0,1.0,100.0,1,0
2,1,0,0,60,1137.0,85.0,2.161596958174905,34.2,171.0,5.0,1.0,48.0,0,1
2,2,0,0,120,1180.0,57.0,3.9464882943143813,77.5,310.0,4.0,56.0,100.0,1,1
2,2,0,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,2,0,0,60,240.0,11.0,2.926829268292683,79.0,158.0,2.0,58.0,100.0,0,1
3,5,1,0,150,1645.0,65.0,3.097928436911488,87.0,261.0,3.0,71.0,100.0,0,1
0,7,0,0,60,1991.0,98.0,4.300215982721382,65.6,328.0,5.0,1.0,86.0,0,0
3,6,0,0,60,51.0,7.0,1.8214285714285714,1.0,1.0,1.0,1.0,1.0,0,1
1,6,0,0,120,928.0,64.0,3.449814126394052,67.0,335.0,5.0,50.0,100.0,0,0
2,4,0,0,120,573.0,58.0,2.677570093457944,83.4,417.0,5.0,60.0,100.0,0,0
2,2,0,0,60,38.0,3.0,2.533333333333333,80.0,80.0,1.0,80.0,80.0,0,1
0,4,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,0,1,120,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
0,9,0,0,60,1110.0,66.0,3.8947368421052633,62.0,310.0,5.0,1.0,85.0,0,0
2,3,0,1,60,153.0,13.0,2.55,73.2,366.0,5.0,62.0,100.0,0,0
0,1,0,1,60,265.0,22.0,2.409090909090909,62.6,313.0,5.0,1.0,85.0,0,0
0,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,4,0,1,60,67.0,5.0,2.4814814814814814,0.0,0.0,0.0,0.0,0.0,1,1
1,8,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,4,0,0,60,118.0,21.0,1.873015873015873,80.2,401.0,5.0,72.0,100.0,0,1
0,6,0,0,60,34.0,3.0,1.7894736842105263,60.75,243.0,4.0,15.0,100.0,1,1
2,3,0,0,60,139.0,17.0,2.278688524590164,52.8,264.0,5.0,1.0,80.0,0,0
2,7,0,0,120,2545.0,156.0,3.4253028263795424,66.2,331.0,5.0,1.0,94.0,0,0
2,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,1,60,921.0,37.0,4.470873786407767,58.2,291.0,5.0,1.0,75.0,0,1
0,7,0,0,60,857.0,55.0,4.0424528301886795,76.8,384.0,5.0,64.0,100.0,0,0
1,0,0,0,180,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
0,2,0,0,60,1488.0,72.0,4.592592592592593,76.0,380.0,5.0,67.0,100.0,0,0
0,0,1,0,60,709.0,19.0,4.695364238410596,66.4,332.0,5.0,40.0,100.0,0,0
0,9,0,1,60,1911.0,72.0,4.695331695331696,77.6,388.0,5.0,65.0,100.0,0,0
0,6,0,0,60,1493.0,23.0,5.948207171314741,49.6,248.0,5.0,1.0,70.0,0,0
